it_id	italian	nl_id	dutch	subject_omission	reflexive_construction	double_negation	diminutives_augmentatives	clitic_pronouns
11480845	Non sarò qui, ma il mio spirito sarà con voi!	11480849	Ik zal hier niet zijn, maar mijn geest zal bij jullie zijn!	False	False	False	False	False
11480831	Spero che il mio cellulare venga ritrovato presto.	11480836	Ik hoop dat mijn mobiel snel gevonden wordt.	True	False	False	False	False
11223665	Le orchidee erano il suo fiore preferito.	11480264	Orchideeën waren haar favoriete bloem.	False	False	False	False	False
10114410	Non so che giorno è.	11479614	Ik weet niet welke dag het is.	False	False	False	False	False
5277410	Io non mi aspettavo che Tom aiutasse.	10750583	Ik had niet verwacht dat Tom zou helpen.	False	True	False	False	True
5277408	Non mi aspettavo che Tom aiutasse.	10750583	Ik had niet verwacht dat Tom zou helpen.	False	True	False	False	True
6129884	Saltai.	7481763	Ik sprong.	True	False	False	False	False
1461254	Qual è la tua canzone di Natale preferita?	9491137	Wat is je favoriete kerstlied?	False	False	False	True	True
7224099	Aspettiamo finché non smette di piovere.	759514	Laten we wachten tot het gedaan is met regenen.	True	False	False	False	False
6598256	Ti piace la mia T-shirt?	7452203	Vind je mijn T-shirt leuk?	False	False	False	False	True
5506026	Ti bacerò.	10343785	Ik ga je kussen.	False	False	False	False	False
4431649	Non lo so dove siamo.	4559232	Ik weet niet waar we zijn.	False	False	False	False	True
3417780	Non so dove siamo.	4559232	Ik weet niet waar we zijn.	False	False	False	False	False
4876644	La mia amica è qui.	8934310	Mijn vriend is hier.	False	False	False	False	False
3629199	Noi non possiamo risolvere questo problema.	3629210	Wij kunnen dit probleem niet oplossen.	False	False	False	False	False
1326314	Cominciamo presto in mattinata, OK?	2785012	Laten we 's morgens vroeg starten, OK?	True	False	False	False	False
2190249	È trasparente.	8663289	Het is transparant.	True	False	False	False	False
5137041	Mi piace ogni tipo di musica.	3617689	Ik hou van allerlei soorten muziek.	False	False	False	False	False
962227	Il libro è troppo costoso.	8953480	Het boek is te duur.	False	False	False	False	False
1309965	Io non l'ho visto spesso a scuola.	8495236	Ik heb hem niet vaak op school gezien.	False	False	False	False	False
1999781	Tom è il mio eroe.	8625153	Tom is mijn held.	False	False	False	False	False
4961546	È difficile da capire.	6622990	Het is moeilijk om te begrijpen.	True	False	False	False	False
3838192	Tom è preparato?	10673695	Is Tom voorbereid?	False	False	False	False	False
1872540	L'aria è umida.	7523225	De lucht is vochtig.	False	False	False	False	False
2562647	Cenerò.	8776107	Ik zal lunchen.	True	False	False	False	False
2562649	Io cenerò.	8776107	Ik zal lunchen.	False	False	False	False	False
2759449	Io sono americano.	462123	Ik ben Amerikaans.	False	False	False	False	False
2759448	Sono americano.	462123	Ik ben Amerikaans.	True	False	False	False	False
3164824	Tom era completamente confuso.	10121420	Tom was helemaal in de war.	False	False	False	False	False
8383161	Guarda la televisione ogni giorno?	3584158	Kijkt hij iedere dag tv?	True	False	False	True	True
4720103	Io ho comprato tutti questi televisori.	4919822	Ik heb al deze tv's gekocht.	False	False	False	False	False
4720102	Ho comprato tutti questi televisori.	4919822	Ik heb al deze tv's gekocht.	True	False	False	False	False
8742946	Dov'è il telecomando della TV?	7323374	Waar is de afstandsbediening voor de tv?	False	False	False	False	False
7461599	Tom e Mary stanno guardando la TV.	7897513	Tom en Maria zijn tv aan het kijken.	False	False	False	False	True
3782112	Tom scrive una lettera.	9035156	Tom schrijft een brief.	False	False	False	False	False
5668983	Sei mai stato a Venezia?	449425	Ben je ooit in Venetië geweest?	True	False	False	False	False
5668984	Sei mai stata a Venezia?	449425	Ben je ooit in Venetië geweest?	True	False	False	False	False
1124072	Ho chiesto a mia madre di svegliarmi alle quattro.	1124070	Ik vroeg mijn moeder mij wakker te maken om vier uur.	True	False	False	False	False
7928074	La gatta è sotto il tavolo.	803547	De kat zit onder de tafel.	False	False	False	False	False
6289212	L'ho vista al funerale oggi.	11509701	Ik heb haar vandaag op de begrafenis gezien.	False	False	False	False	False
5277007	Il mio bagaglio è nel bagagliaio.	11509698	Mijn bagage ligt in de kofferbak.	False	False	False	False	False
8492753	È un alcolizzato.	11509617	Hij is een dronkaard.	True	False	False	False	False
7265541	Sami ha imparato rapidamente la sua lezione.	11509584	Sami heeft snel zijn lesje geleerd.	False	False	False	False	True
7265542	Sami imparò rapidamente la sua lezione.	11509584	Sami heeft snel zijn lesje geleerd.	False	False	False	False	True
1525096	Peso circa 60 chili.	11509548	Ik weeg zo'n 60 kilo.	False	False	False	False	False
1525097	Io peso circa 60 chili.	11509548	Ik weeg zo'n 60 kilo.	False	False	False	False	False
1525097	Io peso circa 60 chili.	11509547	Ik weeg ongeveer 60 kilo.	False	False	False	False	False
1525096	Peso circa 60 chili.	11509547	Ik weeg ongeveer 60 kilo.	False	False	False	False	False
1446428	Raccontami una bella storia.	980589	Vertel mij een mooi verhaal.	True	False	False	False	False
2618301	Tom è speciale.	9377856	Tom is speciaal.	False	False	False	False	False
3117589	Loiseau è l'unico che prende l'iniziativa.	4454609	Loiseau is de enige die het initiatief neemt.	False	False	False	False	False
1344065	Mi creda.	8780321	Geloof me.	False	False	False	False	False
670984	Credetemi.	8780321	Geloof me.	True	False	False	False	False
661530	Credimi.	8780321	Geloof me.	True	False	False	False	False
2695177	Io mi chiamo Andrea.	377836	Ik heet Andrea.	False	True	False	False	True
2695178	Il mio nome è Andrea.	377836	Ik heet Andrea.	False	False	False	False	False
7479250	Questo ti renderà più forte.	7281491	Dat zal je sterker maken.	False	True	False	False	True
5266881	Un prigioniero è fuggito dalla prigione.	11522494	Er is een gevangene uit de gevangenis ontsnapt.	False	False	False	False	False
4384516	Il cane sta masticando un osso.	11522493	De hond knaagt aan een bot.	False	False	False	False	False
8697919	Porta a spasso il cane.	11522481	Laat de hond uit.	True	False	False	False	False
4158073	Il kilt non è una gonna.	11522480	Een kilt is geen rok.	False	False	False	False	False
1098097	Un essere umano ha scritto la storia.	11522465	Een menselijk wezen heeft het verhaal geschreven.	False	False	False	False	True
2196616	I bambini stanno facendo un quadro.	11522448	De kinderen maken een schilderij.	False	False	False	False	False
1000508	Le donne lavorano in un ristorante.	11522437	De vrouwen werken in een restaurant.	False	False	False	False	False
1637120	Il cavallo è un animale domestico.	11522429	Het paard is een gedomesticeerd dier.	False	False	False	False	False
2006198	L'insegnante diede un premio a John.	11522413	De leraar heeft John een prijs gegeven.	False	False	False	False	False
2006196	L'insegnante ha dato un premio a John.	11522413	De leraar heeft John een prijs gegeven.	False	False	False	False	False
2006206	Il maestro ha dato un premio a John.	11522413	De leraar heeft John een prijs gegeven.	False	False	False	False	False
2006207	Il maestro diede un premio a John.	11522413	De leraar heeft John een prijs gegeven.	False	False	False	False	False
1611427	Il re indossa sempre una corona.	11522404	De koning draagt altijd een kroon.	False	False	False	False	False
9083206	Il prete ha recitato un sermone.	11522291	De priester heeft een preek gehouden.	False	False	False	False	False
8107933	La Terra è una sfera.	11522282	De aarde is een bol.	False	False	False	False	False
9435093	La foto era una bufala.	11522242	De foto was nep.	False	False	False	False	False
6561625	Il Nilo è un fiume.	11522240	De Nijl is een rivier.	False	False	False	False	False
3606016	La donna ha la febbre.	11522228	De vrouw heeft koorts.	False	False	False	False	True
8271650	Mi hanno informata delle loro decisioni.	11522055	Ze brachten me op de hoogte van hun beslissingen.	False	False	False	False	False
8271649	Mi hanno informato delle loro decisioni.	11522055	Ze brachten me op de hoogte van hun beslissingen.	False	False	False	False	False
8271651	Mi informarono delle loro decisioni.	11522055	Ze brachten me op de hoogte van hun beslissingen.	False	False	False	False	False
6146617	Il mio piano è migliore del tuo.	11522054	Mijn plan is beter dan het jouwe.	False	False	False	False	False
5740023	Il silenzio è opprimente.	11522001	De stilte is benauwend.	False	False	False	False	False
5563335	Il tuo nome è sull'elenco?	11521960	Staat jouw naam op de lijst?	False	False	False	False	False
5563338	Il tuo nome è sulla lista?	11521960	Staat jouw naam op de lijst?	False	False	False	False	False
5563336	Il suo nome è sull'elenco?	11521959	Staat uw naam op de lijst?	False	False	False	False	False
5563340	Il suo nome è sulla lista?	11521959	Staat uw naam op de lijst?	False	False	False	False	False
5734089	Noi abbiamo consultato degli esperti.	11521942	We hebben deskundigen geraadpleegd.	False	False	False	False	False
5734087	Abbiamo consultato degli esperti.	11521942	We hebben deskundigen geraadpleegd.	True	False	False	False	False
6856549	Cosa succede la prossima volta?	11521940	Wat gebeurt er de volgende keer?	False	False	False	False	True
3116346	In ogni caso, se si impara l'inglese, va studiato a fondo.	11521939	Hoe dan ook, als je Engels gaat leren, doe het dan grondig.	False	True	False	False	False
3116347	In ogni caso, se si impara l'inglese, va studiato approfonditamente.	11521939	Hoe dan ook, als je Engels gaat leren, doe het dan grondig.	False	True	False	False	False
2083824	Lui nuota bene.	11525086	Hij zwemt goed.	False	False	False	False	False
11525087	Lei nuota molto bene.	11525088	Ze zwemt heel goed.	False	False	False	False	False
2083823	Nuota bene.	8006484	Hij kan goed zwemmen.	True	False	False	False	False
4236306	Io non farò un pisolino.	11525296	Ik ga geen middagdutje doen.	False	False	False	False	False
4236305	Non farò un pisolino.	11525296	Ik ga geen middagdutje doen.	False	False	False	False	False
3175530	Lui ha molti libri.	11525301	Hij heeft veel boeken.	False	False	False	False	False
945931	Ha molti libri.	11525301	Hij heeft veel boeken.	True	False	False	False	False
11526805	Il magistrato ha preso la sua decisione.	11526840	De magistraat nam zijn beslissing.	False	False	False	False	True
5600548	Questo non è Disneyland.	11526743	Dit is Disneyland niet.	False	False	False	False	False
3963246	Io sono sicuro che Tom vorrà parlare con te.	11526723	Ik weet zeker dat Tom je wil spreken.	False	False	False	False	False
3963245	Sono sicuro che Tom vorrà parlare con te.	11526723	Ik weet zeker dat Tom je wil spreken.	True	False	False	False	False
3313960	Tom non ha avuto degli incubi.	11527618	Tom had geen nachtmerries.	False	False	False	False	False
1098099	Un essere umano scrisse la storia.	11522465	Een menselijk wezen heeft het verhaal geschreven.	False	False	False	False	True
11527686	Il carattere cambia quando si sale al potere.	11527696	Karakter verandert als je aan de macht komt.	False	True	False	False	False
2712118	Uno studente vuole vederti.	3166933	Een student wil je zien.	False	False	False	False	False
11232567	Questo pianeta è in grave pericolo.	11529554	Deze planeet verkeert in ernstig gevaar.	False	False	False	False	False
4077411	È molto probabile che lui venga.	11529518	Hoogstwaarschijnlijk komt hij.	True	False	False	False	False
4077410	È molto probabile che venga.	11529518	Hoogstwaarschijnlijk komt hij.	True	False	False	False	False
5078114	Io devo trovare il mio cane.	11529449	Ik moet mijn hond vinden.	False	False	False	False	False
5078113	Devo trovare il mio cane.	11529449	Ik moet mijn hond vinden.	True	False	False	False	False
5345009	Qualcuno ha chiamato Tom.	11529446	Iemand belde Tom.	False	False	False	False	False
11529254	Il giornalista intervista il politico.	11529263	De journalist interviewt de politicus.	False	False	False	False	False
11529189	Cosa significa schiavo?	11529198	Wat betekent slaaf?	False	False	False	False	False
11084537	Riconosci questa calligrafia?	11527658	Herken je dit handschrift?	True	False	False	False	False
6803978	La conferenza si concluse con successo.	11532246	De conferentie werd met succes afgesloten.	False	True	False	False	False
11531619	I nostri gabbiani sono bianchi.	11531641	Onze meeuwen zijn wit.	False	False	False	False	False
7047352	Tom ha la memoria di un pesce rosso.	7523716	Tom heeft het geheugen van een goudvis.	False	False	False	False	True
3319305	È deceduta?	3613960	Is ze dood?	True	False	False	False	False
3319306	Lei è deceduta?	3613960	Is ze dood?	False	False	False	False	False
3926005	Perché Tom ha mentito?	11541906	Waarom loog Tom?	False	False	False	False	False
4644115	Il mio gatto è bianco.	4646425	Mijn kat is wit.	False	False	False	False	False
5160847	Non importa se il gatto è bianco o nero, purché acchiappi i topi.	1133748	Het maakt niet uit of de kat zwart is of wit, als ze maar muizen vangt.	False	False	False	False	False
11541560	Cosa ha mostrato l'analisi?	11541569	Wat bleek uit de analyse?	False	False	False	False	False
11541162	Il romanzo ha molti dettagli.	11541462	De roman bevat veel details.	False	False	False	False	False
3380329	Io studierò l'inglese a casa.	11542939	Ik zal thuis Engels leren.	False	False	False	False	False
3380328	Studierò l'inglese a casa.	11542939	Ik zal thuis Engels leren.	True	False	False	False	False
2190598	Tom sta aiutando.	7798966	Tom is aan het helpen.	False	False	False	False	False
11549667	Non vedo il cursore.	11550604	Ik zie de cursor niet.	False	False	False	False	False
4515457	È ora di iniziare.	720367	Het is tijd om te beginnen.	True	False	False	False	False
833593	È ora di cominciare.	720367	Het is tijd om te beginnen.	True	False	False	False	False
6536354	Tom è pronto a iniziare.	6878788	Tom is klaar om te beginnen.	False	False	False	False	False
6536353	Tom è pronto a cominciare.	6878788	Tom is klaar om te beginnen.	False	False	False	False	False
822982	Mi son dimenticato come si chiama.	598888	Ik ben zijn naam vergeten.	False	True	False	False	False
822979	Mi sono dimenticato come si chiama.	598888	Ik ben zijn naam vergeten.	False	True	False	False	False
2078806	Mi sono dimenticato il suo nome.	598888	Ik ben zijn naam vergeten.	False	False	False	False	False
3682568	Ho scordato il suo nome.	598888	Ik ben zijn naam vergeten.	True	False	False	False	False
5504464	La stupidità è la mancanza di intelligenza.	11553033	Domheid is een gebrek aan intelligentie.	False	False	False	False	True
8251101	Tom ha paura di dire la verità.	11554729	Tom is bang om de waarheid te vertellen.	False	False	False	False	True
4985745	Io ho perso tutta la mia famiglia.	11554582	Ik verloor mijn hele familie.	False	False	False	False	True
4985744	Ho perso tutta la mia famiglia.	11554582	Ik verloor mijn hele familie.	True	False	False	False	True
4985747	Io persi tutta la mia famiglia.	11554582	Ik verloor mijn hele familie.	False	False	False	False	True
4985746	Persi tutta la mia famiglia.	11554582	Ik verloor mijn hele familie.	True	False	False	False	True
5337255	Questa non è stata colpa tua.	11554468	Dit was niet jouw schuld.	False	False	False	False	False
5337258	Questa non era colpa tua.	11554468	Dit was niet jouw schuld.	False	False	False	False	False
5003443	Era colpa di Tom.	11554459	Het was de schuld van Tom.	True	False	False	False	False
5003444	È stata colpa di Tom.	11554459	Het was de schuld van Tom.	True	False	False	False	False
11554009	Mangiamo per sopravvivere.	11554010	We eten om te overleven.	True	False	False	False	False
11554007	L'elefante è grande.	11553993	De olifant is groot.	False	False	False	False	False
8785370	Sami è rimasto.	11553497	Sami is gebleven.	False	False	False	False	False
2052923	Grazie mille per i tuoi consigli!	11553495	Heel erg bedankt voor je tips!	False	False	False	False	False
6714082	Mary disse di avere il mal di testa.	11553434	Mary zei dat ze hoofdpijn had.	False	False	False	False	False
776190	Chi corre più veloce, Ken o Tony?	11551644	Wie rent er sneller, Ken of Tony?	False	False	False	False	False
1268703	Mi ha dato 10.000 yen.	11551631	Hij gaf me 10000 yen.	False	False	False	False	False
1268704	Lui mi ha dato 10.000 yen.	11551631	Hij gaf me 10000 yen.	False	True	False	False	True
1268705	Mi diede 10.000 yen.	11551631	Hij gaf me 10000 yen.	False	False	False	False	False
1268706	Lui mi diede 10.000 yen.	11551631	Hij gaf me 10000 yen.	False	True	False	False	True
5352759	La radio non funzionerà.	11551612	De radio zal het niet doen.	False	False	False	False	False
5283813	È qui.	11551583	Hij is er.	True	False	False	False	False
3237832	Lo so che stai ascoltando.	11551494	Ik weet dat je luistert.	False	False	False	False	False
7103793	Tom pensa di essere migliore di chiunque altro.	11550758	Tom vindt dat hij beter is dan alle anderen.	False	False	False	False	False
6216952	L'ho aiutato a pulire la vasca da bagno.	11550733	Ik hielp hem het bad schoon te maken.	False	False	False	False	True
11224045	Ho fatto rapidamente una doccia.	11550727	Ik ben snel gaan douchen.	True	False	False	False	False
10789776	Tom e Mary non sono ancora tornati.	11550696	Tom en Mary zijn nog niet terug.	False	False	False	False	False
2080239	Tom vuole sposarsi.	11549867	Tom wil trouwen.	False	False	False	False	False
5925973	Io voglio essere amato.	11555712	Ik wil bemind worden.	False	False	False	False	False
5925972	Voglio essere amato.	11555712	Ik wil bemind worden.	True	False	False	False	False
5925975	Io voglio essere amata.	11555712	Ik wil bemind worden.	False	False	False	False	False
5925974	Voglio essere amata.	11555712	Ik wil bemind worden.	True	False	False	False	False
2582691	Io traduco quello che voglio!	11555693	Ik vertaal wat ik wil vertalen!	False	False	False	False	False
7216863	So che qualcuno è qui.	11555692	Ik weet dat er hier iemand is.	True	False	False	False	False
2463550	Lei è vegetariana?	11555668	Is ze vegetariër?	False	False	False	False	False
2470413	Vero o falso?	11560002	Waar of vals?	False	False	False	False	False
11562296	Quali sono le cause dell'effetto serra?	11563716	Wat zijn de oorzaken van het broeikaseffect?	False	False	False	True	True
11563053	Lei lavora per un'industria straniera.	11563700	Zij werkt voor een buitenlandse industrie.	False	False	False	False	False
11562757	Quanti vertici ha un cubo?	11562762	Hoeveel hoekpunten heeft een kubus?	False	False	False	False	False
11562737	La radice quadrata di nove è tre.	11562740	De vierkantswortel van negen is drie.	False	False	False	False	False
11562723	La somma di due più dieci fa dodici.	11562728	De som van twee en tien is twaalf.	False	False	False	False	False
11562650	Perché non possiamo dividere per zero?	11562657	Waarom kunnen we niet delen door nul?	False	False	False	False	False
11562215	I tifoni sono molto pericolosi.	11562221	Tyfoons zijn erg gevaarlijk.	False	False	False	False	False
7889433	Quale browser è il tuo preferito?	11562094	Wat is jouw favoriete browser?	False	False	False	False	False
4254414	Tom sta ancora mangiando?	11562033	Eet Tom nog steeds?	False	False	False	False	False
6137669	Tom mangia ancora?	11562033	Eet Tom nog steeds?	False	False	False	False	False
11559259	Sono finito in ospedale ieri sera.	11562017	Ik ben gisteravond opgenomen in het ziekenhuis.	True	False	False	False	False
11559259	Sono finito in ospedale ieri sera.	11562016	Ik ben gisteravond in het ziekenhuis beland.	True	False	False	False	False
11559259	Sono finito in ospedale ieri sera.	11562015	Ik kwam gisteravond in het ziekenhuis terecht.	True	False	False	False	False
6558306	Tutti gli uccelli hanno le ali.	11561916	Alle vogels hebben vleugels.	False	False	False	False	True
3122647	Napoli è la città più grande nell'Italia meridionale.	11561911	Napels is de grootste stad in het zuiden van Italië.	False	False	False	False	True
11561142	L'obiettivo è sempre il massimo profitto.	11561150	Het doel is altijd de maximale winst.	False	False	False	False	False
4522408	Che prove avete?	11561126	Welk bewijs heeft u?	False	False	False	False	False
11561068	Qual è la valuta della Grecia?	11561073	Wat is de munteenheid van Griekenland?	False	False	False	False	True
8081487	Perché sei così avara?	11560878	Waarom ben je nou zo gierig?	False	False	False	False	False
8081486	Perché sei così avaro?	11560878	Waarom ben je nou zo gierig?	False	False	False	False	False
11564185	Ha invitato i suoi colleghi al suo matrimonio.	11564192	Hij nodigde zijn collega's uit op zijn bruiloft.	True	False	False	False	False
11564165	Il commercio aiuta la nostra economia.	11564174	Handel helpt onze economie.	False	False	False	False	True
3375199	Non ti ho tradita, idiota!	11565705	Ik heb je niet verraden, idioot!	False	True	False	False	True
3375198	Non ti ho tradito, idiota!	11565705	Ik heb je niet verraden, idioot!	False	True	False	False	True
3313961	Marie non ha avuto degli incubi.	11567001	Maria had geen nachtmerries.	False	False	False	False	False
4522346	Sì, a volte.	7627635	Ja, soms.	False	False	False	False	False
1685668	Sono già pronto.	1308813	Ik ben al klaar.	True	False	False	False	False
1685669	Io sono già pronto.	1308813	Ik ben al klaar.	False	False	False	False	False
1685670	Sono già pronta.	1308813	Ik ben al klaar.	True	False	False	False	False
1685671	Io sono già pronta.	1308813	Ik ben al klaar.	False	False	False	False	False
11567652	"Cosa significa ""Rinascimento""?"	11568227	Wat betekent „Renaissance”?	False	False	False	False	False
2551413	Noi non ci conosciamo neanche.	11568334	We kennen elkaar niet eens.	False	True	False	False	True
3993872	Dio è sempre buono.	11143837	God is altijd goed.	False	False	False	False	False
5404181	Da dove vieni, Tom?	11569501	Waar kom je vandaan, Tom?	False	False	False	False	False
9065433	Andarono entrambe alla moschea.	11569229	Ze gingen allebei naar de moskee.	True	False	False	False	False
9065432	Andarono entrambi alla moschea.	11569229	Ze gingen allebei naar de moskee.	True	False	False	False	False
6905576	Mary mi disse che era depressa.	11569191	Mary vertelde me dat ze depressief was.	False	True	False	False	True
6905575	Mary mi ha detto che era depressa.	11569191	Mary vertelde me dat ze depressief was.	False	True	False	True	True
1999848	Starà bene.	11569173	Hij redt het wel.	True	False	False	False	False
5955426	Sono riuscite a salvarla.	11569166	Ze hebben haar kunnen redden.	True	False	False	False	False
5955425	Sono riusciti a salvarla.	11569166	Ze hebben haar kunnen redden.	True	False	False	False	False
11568708	Odio parlare al telefono.	11568975	Ik haat praten aan de telefoon.	True	False	False	False	False
8382077	Perché odia i cani così tanto?	7468460	Waarom heeft ze zo'n een hekel aan honden?	False	False	False	False	False
11570374	Lei è la mia protettrice.	11570384	Zij is mijn beschermer.	False	False	False	False	True
11570321	Dio vive per sempre.	11570336	God leeft voor altijd.	False	False	False	False	False
6866066	Mi piace andare a scuola.	11572570	Ik ga graag naar school.	False	False	False	False	False
6464184	A noi piacciono veramente molto i picnic.	11572574	We houden echt van picknicken.	False	False	False	False	False
6464183	A noi piacciono davvero molto i picnic.	11572574	We houden echt van picknicken.	False	False	False	False	False
6464181	Ci piacciono veramente molto i picnic.	11572574	We houden echt van picknicken.	False	False	False	False	False
6464180	Ci piacciono davvero molto i picnic.	11572574	We houden echt van picknicken.	False	False	False	False	False
10145441	Non mi posso registrare al sito.	11572576	Ik kan me niet registreren op de website.	False	True	False	False	True
10145440	Non posso registrarmi al sito.	11572576	Ik kan me niet registreren op de website.	False	False	False	False	False
11572808	Darei tutto per averla.	11572815	Ik zou alles geven om haar te hebben.	True	False	False	False	False
7053658	Tom ha un amico turco.	11572544	Tom heeft een Turkse vriend.	False	False	False	False	False
11572128	Cosa significa virtù per te?	11572137	Wat betekent deugd voor jou?	False	False	False	False	False
3540209	Nessuno ti ha detto di parlare.	11572123	Niemand zei dat je moest spreken.	False	True	False	True	True
3475703	Sono stata via per cinque minuti.	11572115	Ik was vijf minuten weg.	True	False	False	False	False
3475701	Sono stato via per cinque minuti.	11572115	Ik was vijf minuten weg.	True	False	False	False	False
2674234	È un bravo dottore.	11576351	Hij is een goede dokter.	True	False	False	False	False
2674235	Lui è un bravo dottore.	11576351	Hij is een goede dokter.	False	False	False	False	False
2674238	Lui è un bravo medico.	11576351	Hij is een goede dokter.	False	False	False	False	False
2674236	È un bravo medico.	11576351	Hij is een goede dokter.	True	False	False	False	False
5554548	Loro non hanno visto nulla.	6103853	Ze zagen niets.	False	False	False	False	False
5554547	Non hanno visto nulla.	6103853	Ze zagen niets.	False	False	False	False	False
4613087	Non hanno visto niente.	6103853	Ze zagen niets.	False	False	False	False	False
5554546	Loro non hanno visto niente.	6103853	Ze zagen niets.	False	False	False	False	False
5559887	Ti hanno abbandonato.	11579070	Ze hebben je verlaten.	False	False	False	False	False
5559886	Vi hanno abbandonato.	11579072	Ze hebben u verlaten.	False	False	False	False	False
11578055	Il cuore e la mente devono lavorare insieme.	11578065	Hart en geest moeten samenwerken.	False	False	False	False	True
11578055	Il cuore e la mente devono lavorare insieme.	11578064	Het hart en het verstand moeten samenwerken.	False	False	False	False	True
11577938	Chi erano i sette saggi dell'antica Grecia?	11577943	Wie waren de zeven wijzen van het oude Griekenland?	False	False	False	False	False
11577857	Mia nonna era una donna saggia.	11577864	Mijn oma was een wijze vrouw.	False	False	False	False	False
11575415	Per chi è scritto questo libro?	11577315	Voor wie is dit boek geschreven?	False	False	False	False	False
11575455	Ho portato il caffè.	11577305	Ik heb de koffie meegebracht.	True	False	False	False	False
7709067	A Tom piace l'espresso.	11576362	Tom drinkt graag espresso.	False	False	False	False	False
7709067	A Tom piace l'espresso.	11576361	Tom houdt van espresso.	False	False	False	False	False
3653527	Io sono sicura che Tom penserà a qualcosa.	11576353	Tom zal vast wel iets bedenken.	False	False	False	False	False
3653526	Sono sicura che Tom penserà a qualcosa.	11576353	Tom zal vast wel iets bedenken.	True	False	False	False	False
3653525	Io sono sicuro che Tom penserà a qualcosa.	11576353	Tom zal vast wel iets bedenken.	False	False	False	False	False
3653524	Sono sicuro che Tom penserà a qualcosa.	11576353	Tom zal vast wel iets bedenken.	True	False	False	False	False
11576294	Chi è quel cavaliere alto?	11576306	Wie is die lange ridder?	False	False	False	False	False
11576055	Tutti rispettano l'imperatore.	11576064	Allen respecteren de keizer.	False	False	False	False	False
11575931	Vorrei venire, ma sai che non posso.	11575945	Ik zou graag komen, maar je weet dat ik niet kan.	True	False	False	False	False
11575688	Il tavolo non ha un'anima.	11575696	De tafel heeft geen ziel.	False	False	False	False	False
6886861	Sono arrivato troppo tardi?	11581492	Ben ik te laat?	True	False	False	False	False
6886862	Sono arrivata troppo tardi?	11581492	Ben ik te laat?	True	False	False	False	False
5409155	Le serve una vacanza.	11551672	Je hebt een vakantie nodig.	False	False	False	False	False
5409154	Vi serve una vacanza.	11551672	Je hebt een vakantie nodig.	False	False	False	False	False
5409151	Ti serve una vacanza.	11551672	Je hebt een vakantie nodig.	False	False	False	False	False
11583594	Il festival inizierà domani.	11583599	Het festival gaat morgen van start.	False	False	False	False	False
11583500	I sette nani erano di buon cuore.	11583506	De zeven dwergen waren goedhartig.	False	False	False	False	False
11582189	Quando si sposa tuo fratello?	11582197	Wanneer gaat je broer trouwen?	False	True	False	False	False
11582011	Dove ho messo la mia bacchetta magica?	11582018	Waar heb ik mijn toverstaf gelaten?	False	False	False	False	True
11581960	Ho un arco ma non frecce.	11581985	Ik heb een boog maar geen pijlen.	True	False	False	False	False
4707899	Tutti quelli che conosco utilizzano Google.	11580665	Iedereen die ik ken, gebruikt Google.	False	False	False	False	False
4707900	Tutti quelli che conosco usano Google.	11580665	Iedereen die ik ken, gebruikt Google.	False	False	False	False	False
5888557	Noi dovremmo andare ad aiutare?	11580457	Moeten we gaan helpen?	False	False	False	False	False
5888555	Dovremmo andare ad aiutare?	11580457	Moeten we gaan helpen?	True	False	False	False	False
8919289	Ho quattro pronipoti.	11580453	Ik heb vier achterkleinkinderen.	True	False	False	False	False
11580196	Congratulazioni per il tuo matrimonio.	11584569	Gefeliciteerd met je huwelijk.	False	False	False	False	False
1700287	È totalmente inutile.	11586274	Het is compleet nutteloos.	True	False	False	False	False
11584098	Gli ippopotami sono molto pesanti.	11584541	Nijlpaarden zijn erg zwaar.	False	False	False	False	False
11536913	Ci inventeremo qualcosa.	11587468	We bedenken wel iets.	False	False	False	False	False
6790802	Entra in casa.	11590027	Ga het huis binnen.	True	False	False	False	False
4473502	Vada nella casa.	11590027	Ga het huis binnen.	True	False	False	False	False
4473501	Andate nella casa.	11590027	Ga het huis binnen.	True	False	False	False	False
4473500	Vai nella casa.	11590027	Ga het huis binnen.	True	False	False	False	False
4473499	Andate in casa.	11590027	Ga het huis binnen.	True	False	False	False	False
4473498	Vada in casa.	11590027	Ga het huis binnen.	True	False	False	False	False
4473497	Vai in casa.	11590027	Ga het huis binnen.	True	False	False	False	False
7431636	Tiro fuori la salsiccia.	10649632	Ik haal de worst uit.	True	False	False	False	True
7431637	Tiro fuori la salsiccia?	11593010	Zal ik de worst uithalen?	True	False	False	False	True
5539322	Fece cadere la salsiccia a terra.	11593012	Hij liet de worst op de grond vallen.	True	False	False	False	True
11592728	Mi piace la cucina greca.	11592738	Ik hou van de Griekse keuken.	False	False	False	False	True
5284749	Tu sei diligente.	11591030	Je bent vlijtig.	False	False	False	False	False
5284748	Sei diligente.	11591030	Je bent vlijtig.	True	False	False	False	False
11250478	Questo appartamento non è in vendita.	11594114	Deze flat is niet te koop.	False	False	False	False	False
4272775	È per me?	11593235	Is dit voor mij?	True	False	False	False	False
357988	Puoi prendere in prestito un ombrello se ne hai bisogno.	11595202	Je kunt een paraplu lenen als je die nodig hebt.	True	False	False	False	True
1122081	Tom è stato a Boston solo una volta.	11595210	Tom is maar één keer in Boston geweest.	False	False	False	False	False
6891280	Di chi hai così paura?	11595229	Voor wie ben je zo bang?	False	False	False	False	False
